,0,1,2,3,4,h,t,u,prediction,PI,S,SA,SP,VB,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,East,North,South,South-East,West,Metropolitan,Victoria,24
112,69,304,0,1,3.0,1,0,0,3755000.0,0,1,0,0,0,239,2016.0,7.0,26.0,3.3,3206.0,3.0,2.0,2.0,0,325.0,0.0,1,0.0,628,0,-37.8413,144.95,0,0,1,0,0,1,0,3280.0
113,69,304,0,1,4.0,1,0,0,2140000.0,0,1,0,0,0,239,2016.0,6.0,27.0,3.3,3206.0,3.0,2.0,1.0,0,183.0,145.0,0,1880.0,628,0,-37.8434,144.9495,0,0,1,0,0,1,0,3280.0
114,69,304,0,1,2.0,1,0,0,1750000.0,0,1,0,0,0,659,2016.0,11.0,27.0,3.3,3206.0,2.0,1.0,1.0,0,162.0,0.0,1,0.0,628,0,-37.8416,144.9488,0,0,1,0,0,1,0,3280.0
115,69,304,0,2,2.0,1,0,0,980000.0,0,1,0,0,0,239,2016.0,5.0,28.0,3.3,3206.0,2.0,1.0,0.0,0,79.0,68.0,0,1890.0,628,0,-37.8387,144.9519,0,0,1,0,0,1,0,3280.0
116,69,304,0,1,3.0,1,0,0,2030000.0,0,1,0,0,0,1167,2016.0,8.0,28.0,3.3,3206.0,3.0,2.0,0.0,0,152.0,0.0,1,0.0,628,0,-37.8488,144.9551,0,0,1,0,0,1,0,3280.0
117,69,304,0,1,3.0,1,0,0,1740000.0,1,0,0,0,0,659,2016.0,8.0,28.0,3.3,3206.0,3.0,2.0,2.0,0,147.0,134.0,0,1890.0,628,0,-37.8448,144.9453,0,0,1,0,0,1,0,3280.0
118,69,304,0,1,3.0,1,0,0,2800000.0,0,0,0,0,1,632,2016.0,7.0,30.0,3.3,3206.0,3.0,3.0,1.0,0,0.0,0.0,1,0.0,628,0,-37.8399,144.9577,0,0,1,0,0,1,0,3280.0
119,69,304,0,1,1.0,1,0,0,985000.0,0,1,0,0,0,659,2016.0,7.0,30.0,3.3,3206.0,1.0,1.0,0.0,0,81.0,54.0,0,1900.0,628,0,-37.8411,144.9497,0,0,1,0,0,1,0,3280.0
120,34,8508,1,1,4.0,1,0,0,2000000.0,0,1,0,0,0,8,2016.0,3.0,9.0,6.4,3078.0,3.0,2.0,4.0,0,853.0,263.0,0,1930.0,934,0,-37.7707,145.0318,0,1,0,0,0,1,0,2211.0
121,34,8508,1,1,3.0,1,0,0,1110000.0,0,1,0,0,0,1316,2016.0,3.0,9.0,6.4,3078.0,3.0,2.0,2.0,0,208.0,0.0,1,2013.0,647,0,-37.7854,145.0325,0,1,0,0,0,1,0,2211.0
122,34,8508,1,1,3.0,1,0,0,1492000.0,0,1,0,0,0,1316,2017.0,4.0,3.0,6.4,3078.0,3.0,2.0,2.0,0,411.0,0.0,1,0.0,934,0,-37.7713,145.0279,0,1,0,0,0,1,0,2211.0
123,34,8508,1,1,4.0,1,0,0,1717500.0,0,1,0,0,0,56,2016.0,8.0,10.0,6.4,3078.0,4.0,2.0,1.0,0,599.0,203.0,0,1925.0,934,0,-37.7717,145.031,0,1,0,0,0,1,0,2211.0
124,34,8508,1,1,5.0,1,0,0,2840000.0,0,1,0,0,0,1565,2016.0,12.0,6.0,6.4,3078.0,5.0,4.0,4.0,0,809.0,165.0,0,1910.0,934,0,-37.775,145.0268,0,1,0,0,0,1,0,2211.0
125,34,8508,1,1,2.0,0,0,1,525500.0,0,1,0,0,0,196,2016.0,12.0,11.0,6.4,3078.0,2.0,1.0,1.0,0,88.0,60.0,0,1960.0,934,0,-37.7791,145.0306,0,1,0,0,0,1,0,2211.0
126,34,8508,1,1,2.0,0,1,0,805000.0,0,1,0,0,0,196,2016.0,12.0,11.0,6.4,3078.0,2.0,2.0,3.0,0,155.0,140.0,0,2004.0,934,0,-37.7804,145.0308,0,1,0,0,0,1,0,2211.0
127,34,8508,1,1,2.0,0,0,1,465000.0,0,1,0,0,0,222,2016.0,12.0,11.0,6.4,3078.0,2.0,1.0,1.0,0,0.0,0.0,1,0.0,934,0,-37.7773,145.0314,0,1,0,0,0,1,0,2211.0
128,34,8508,1,1,3.0,1,0,0,2000000.0,1,0,0,0,0,1167,2016.0,10.0,15.0,6.4,3078.0,3.0,3.0,2.0,0,686.0,0.0,1,0.0,934,0,-37.78,145.0341,0,1,0,0,0,1,0,2211.0
129,34,8508,1,1,3.0,1,0,0,1540000.0,0,1,0,0,0,1565,2016.0,4.0,16.0,6.4,3078.0,3.0,1.0,2.0,0,592.0,0.0,1,0.0,934,0,-37.7755,145.0288,0,1,0,0,0,1,0,2211.0
130,34,8508,1,1,2.0,0,0,1,820000.0,0,1,0,0,0,1565,2017.0,3.0,18.0,6.4,3078.0,2.0,1.0,1.0,0,183.0,0.0,1,0.0,934,0,-37.7747,145.0264,0,1,0,0,0,1,0,2211.0
131,34,8508,1,1,4.0,1,0,0,1830000.0,0,1,0,0,0,1565,2016.0,11.0,19.0,6.4,3078.0,4.0,2.0,2.0,0,606.0,112.0,0,1970.0,934,0,-37.7743,145.0316,0,1,0,0,0,1,0,2211.0
132,34,8508,1,1,4.0,1,0,0,2100000.0,0,1,0,0,0,1565,2016.0,11.0,19.0,6.4,3078.0,4.0,2.0,2.0,0,575.0,271.0,0,2008.0,934,0,-37.7723,145.0319,0,1,0,0,0,1,0,2211.0
133,34,8508,1,1,3.0,1,0,0,865000.0,0,0,0,1,0,1167,2016.0,5.0,22.0,6.4,3078.0,3.0,1.0,1.0,0,180.0,131.0,0,2010.0,934,0,-37.7802,145.0243,0,1,0,0,0,1,0,2211.0
134,34,8508,1,1,2.0,0,0,1,390000.0,0,0,0,0,1,1565,2016.0,5.0,22.0,6.4,3078.0,2.0,1.0,1.0,0,0.0,60.0,0,1960.0,934,0,-37.7773,145.0314,0,1,0,0,0,1,0,2211.0
135,34,8508,1,1,2.0,0,1,0,650000.0,0,0,0,1,0,8,2016.0,9.0,24.0,6.4,3078.0,0.0,1.0,0.0,0,0.0,0.0,1,0.0,647,0,-37.7848,145.025,0,1,0,0,0,1,0,2211.0
136,34,8508,1,1,2.0,0,0,1,512000.0,0,1,0,0,0,109,2017.0,2.0,25.0,6.4,3078.0,2.0,1.0,1.0,0,0.0,61.0,0,1965.0,934,0,-37.7805,145.0262,0,1,0,0,0,1,0,2211.0
137,34,8508,1,1,3.0,1,0,0,1165000.0,0,1,0,0,0,1011,2016.0,6.0,27.0,6.4,3078.0,3.0,1.0,2.0,0,979.0,0.0,1,0.0,647,0,-37.7792,145.029,0,1,0,0,0,1,0,2211.0
138,34,8508,1,1,4.0,1,0,0,1900000.0,0,0,0,1,0,222,2016.0,11.0,27.0,6.4,3078.0,4.0,2.0,2.0,0,556.0,272.0,0,1930.0,647,0,-37.7844,145.0225,0,1,0,0,0,1,0,2211.0
139,34,8508,1,1,3.0,1,0,0,1485000.0,0,0,0,1,0,222,2016.0,8.0,28.0,6.4,3078.0,3.0,0.0,0.0,0,597.0,0.0,1,0.0,934,0,-37.7781,145.0284,0,1,0,0,0,1,0,2211.0
140,34,8508,1,1,4.0,1,0,0,1950000.0,0,1,0,0,0,1316,2016.0,7.0,30.0,6.4,3078.0,4.0,2.0,3.0,0,589.0,210.0,0,1920.0,934,0,-37.7719,145.0309,0,1,0,0,0,1,0,2211.0
141,136,8508,1,1,3.0,1,0,0,520000.0,0,0,0,0,1,239,2016.0,3.0,9.0,13.8,3018.0,3.0,2.0,1.0,0,352.0,242.0,0,2015.0,434,0,-37.87,144.825,0,0,0,0,1,1,0,5301.0
142,136,8508,1,1,5.0,1,0,0,1525000.0,0,1,0,0,0,239,2016.0,3.0,12.0,13.8,3018.0,5.0,3.0,3.0,0,729.0,268.0,0,2005.0,434,0,-37.8721,144.8105,0,0,0,0,1,1,0,5301.0
143,136,8508,1,1,2.0,0,1,0,720000.0,0,1,0,0,0,1167,2016.0,4.0,2.0,13.8,3018.0,2.0,1.0,2.0,0,292.0,125.0,0,2013.0,434,0,-37.8687,144.8197,0,0,0,0,1,1,0,5301.0
144,136,8508,1,1,3.0,1,0,0,1120000.0,0,1,0,0,0,29,2017.0,4.0,3.0,13.8,3018.0,3.0,1.0,2.0,0,506.0,120.0,0,1930.0,434,0,-37.8693,144.8375,0,0,0,0,1,1,0,5301.0
145,136,8508,1,1,4.0,1,0,0,780000.0,1,0,0,0,0,216,2016.0,4.0,6.0,13.8,3018.0,4.0,1.0,4.0,0,655.0,0.0,1,0.0,434,0,-37.868,144.8154,0,0,0,0,1,1,0,5301.0
146,136,8508,1,1,4.0,1,0,0,1780000.0,0,0,0,1,0,239,2016.0,4.0,6.0,13.8,3018.0,4.0,3.0,6.0,0,1057.0,220.0,0,1962.0,434,0,-37.8681,144.819,0,0,0,0,1,1,0,5301.0
147,136,8508,1,1,3.0,0,0,1,630000.0,0,1,0,0,0,29,2016.0,6.0,8.0,13.8,3018.0,2.0,1.0,2.0,0,311.0,94.0,0,1955.0,434,0,-37.8702,144.8143,0,0,0,0,1,1,0,5301.0
148,136,8508,1,1,2.0,0,0,1,406000.0,0,0,0,1,0,1167,2016.0,6.0,8.0,13.8,3018.0,2.0,1.0,1.0,0,65.0,0.0,1,0.0,434,0,-37.8693,144.8171,0,0,0,0,1,1,0,5301.0
149,136,8508,1,1,3.0,1,0,0,660000.0,0,0,0,0,1,239,2016.0,7.0,5.0,13.8,3018.0,3.0,1.0,1.0,0,602.0,123.0,0,1955.0,434,0,-37.8616,144.8116,0,0,0,0,1,1,0,5301.0
150,136,8508,1,1,3.0,1,0,0,683500.0,0,1,0,0,0,239,2016.0,7.0,11.0,13.8,3018.0,3.0,1.0,1.0,0,530.0,0.0,1,0.0,434,0,-37.8594,144.817,0,0,0,0,1,1,0,5301.0
151,136,8508,1,1,2.0,0,0,1,580000.0,0,1,0,0,0,29,2016.0,8.0,10.0,13.8,3018.0,2.0,1.0,1.0,0,225.0,93.0,0,1988.0,434,0,-37.8696,144.827,0,0,0,0,1,1,0,5301.0
152,136,8508,1,1,3.0,1,0,0,1335000.0,0,1,0,0,0,1167,2016.0,8.0,10.0,13.8,3018.0,3.0,1.0,4.0,0,777.0,22.0,0,1953.0,434,0,-37.8697,144.8249,0,0,0,0,1,1,0,5301.0
153,136,8508,1,1,3.0,0,1,0,800000.0,0,0,0,1,0,1167,2016.0,8.0,10.0,13.8,3018.0,3.0,2.0,2.0,0,280.0,0.0,1,1997.0,434,0,-37.8734,144.8143,0,0,0,0,1,1,0,5301.0
154,136,8508,1,1,2.0,0,0,1,510000.0,0,1,0,0,0,125,2016.0,10.0,9.0,13.8,3018.0,2.0,1.0,1.0,0,127.0,76.0,0,1990.0,434,0,-37.8686,144.8182,0,0,0,0,1,1,0,5301.0
155,136,8508,1,1,4.0,1,0,0,1070000.0,0,1,0,0,0,29,2016.0,10.0,9.0,13.8,3018.0,4.0,2.0,2.0,0,695.0,0.0,1,0.0,434,0,-37.8733,144.8147,0,0,0,0,1,1,0,5301.0
156,136,8508,1,1,2.0,0,0,1,425000.0,0,1,0,0,0,1167,2016.0,10.0,9.0,13.8,3018.0,2.0,1.0,2.0,0,115.0,57.0,0,1980.0,434,0,-37.871,144.8185,0,0,0,0,1,1,0,5301.0
157,136,8508,1,1,3.0,0,0,1,605000.0,0,1,0,0,0,243,2016.0,10.0,12.0,13.8,3018.0,3.0,2.0,2.0,0,230.0,0.0,1,0.0,434,0,-37.8646,144.827,0,0,0,0,1,1,0,5301.0
158,136,8508,1,1,3.0,0,1,0,705000.0,0,1,0,0,0,1167,2017.0,11.0,2.0,13.8,3018.0,3.0,2.0,2.0,0,197.0,152.0,0,0.0,434,0,-37.8579,144.8181,0,0,0,0,1,1,0,5301.0
159,136,8508,1,1,2.0,0,0,1,391000.0,0,0,0,1,0,239,2017.0,11.0,2.0,13.8,3018.0,2.0,1.0,1.0,0,0.0,65.0,0,1965.0,434,0,-37.8678,144.8384,0,0,0,0,1,1,0,5301.0
160,136,8508,1,1,2.0,0,0,1,440000.0,0,0,0,1,0,1167,2017.0,11.0,2.0,13.8,3018.0,2.0,1.0,1.0,0,0.0,0.0,1,0.0,434,0,-37.8659,144.83100000000005,0,0,0,0,1,1,0,5301.0
161,136,8508,1,1,4.0,1,0,0,845000.0,0,1,0,0,0,1167,2017.0,11.0,2.0,13.8,3018.0,4.0,1.0,2.0,0,745.0,130.0,0,1950.0,434,0,-37.8658,144.8155,0,0,0,0,1,1,0,5301.0
162,136,8508,1,1,3.0,0,1,0,743000.0,0,0,0,1,0,14,2016.0,12.0,11.0,13.8,3018.0,3.0,2.0,2.0,0,211.0,176.0,0,0.0,434,0,-37.8698,144.816,0,0,0,0,1,1,0,5301.0
163,136,8508,1,1,3.0,0,0,1,730000.0,0,0,0,1,0,29,2016.0,8.0,13.0,13.8,3018.0,3.0,2.0,1.0,0,69.0,141.0,0,2014.0,434,0,-37.868,144.8286,0,0,0,0,1,1,0,5301.0
164,136,8508,1,1,3.0,1,0,0,635000.0,0,1,0,0,0,216,2016.0,5.0,14.0,13.8,3018.0,3.0,1.0,4.0,0,625.0,0.0,1,1960.0,434,0,-37.8611,144.8114,0,0,0,0,1,1,0,5301.0
165,136,8508,1,1,2.0,0,0,1,620000.0,0,0,0,1,0,1167,2016.0,5.0,14.0,13.8,3018.0,2.0,1.0,1.0,0,168.0,0.0,1,0.0,434,0,-37.8676,144.8202,0,0,0,0,1,1,0,5301.0
166,136,8508,1,1,2.0,0,0,1,447000.0,0,1,0,0,0,39,2016.0,10.0,15.0,13.8,3018.0,2.0,1.0,1.0,0,137.0,77.0,0,1990.0,434,0,-37.8655,144.8299,0,0,0,0,1,1,0,5301.0
167,136,8508,1,1,3.0,0,0,1,730000.0,0,0,0,1,0,29,2016.0,4.0,16.0,13.8,3018.0,3.0,2.0,1.0,0,70.0,0.0,1,0.0,434,0,-37.868,144.8287,0,0,0,0,1,1,0,5301.0
168,136,8508,1,1,3.0,1,0,0,678000.0,0,1,0,0,0,1167,2016.0,4.0,16.0,13.8,3018.0,3.0,1.0,2.0,0,606.0,87.0,0,1950.0,434,0,-37.8608,144.8124,0,0,0,0,1,1,0,5301.0
169,136,8508,1,1,2.0,0,0,1,580000.0,1,0,0,0,0,393,2016.0,7.0,16.0,13.8,3018.0,2.0,2.0,1.0,0,175.0,76.0,0,2013.0,434,0,-37.8687,144.8268,0,0,0,0,1,1,0,5301.0
170,136,8508,1,1,3.0,1,0,0,712000.0,0,1,0,0,0,1167,2016.0,9.0,17.0,13.8,3018.0,3.0,1.0,2.0,0,363.0,0.0,1,0.0,434,0,-37.8674,144.8375,0,0,0,0,1,1,0,5301.0
171,136,8508,1,1,3.0,1,0,0,840000.0,0,0,0,1,0,239,2017.0,3.0,18.0,13.8,3018.0,3.0,2.0,2.0,0,534.0,136.0,0,1965.0,434,0,-37.86,144.8245,0,0,0,0,1,1,0,5301.0
172,136,8508,1,1,3.0,1,0,0,980000.0,0,1,0,0,0,29,2016.0,11.0,19.0,13.8,3018.0,3.0,1.0,2.0,0,724.0,0.0,1,0.0,434,0,-37.8672,144.817,0,0,0,0,1,1,0,5301.0
173,136,8508,1,1,3.0,0,1,0,605100.0,0,1,0,0,0,1167,2016.0,5.0,22.0,13.8,3018.0,3.0,2.0,0.0,0,265.0,0.0,1,0.0,434,0,-37.8583,144.8172,0,0,0,0,1,1,0,5301.0
174,136,8508,1,1,3.0,1,0,0,880000.0,1,0,0,0,0,29,2016.0,8.0,22.0,13.8,3018.0,3.0,3.0,1.0,0,577.0,0.0,1,0.0,434,0,-37.8699,144.8235,0,0,0,0,1,1,0,5301.0
175,136,8508,1,1,3.0,0,0,1,577000.0,0,1,0,0,0,111,2016.0,4.0,23.0,13.8,3018.0,3.0,2.0,1.0,0,205.0,113.0,0,2007.0,434,0,-37.8684,144.815,0,0,0,0,1,1,0,5301.0
176,136,8508,1,1,4.0,1,0,0,1030000.0,0,1,0,0,0,29,2017.0,2.0,25.0,13.8,3018.0,4.0,1.0,0.0,0,797.0,0.0,1,0.0,434,0,-37.8663,144.8387,0,0,0,0,1,1,0,5301.0
177,136,8508,1,1,3.0,0,0,1,605000.0,0,1,0,0,0,29,2017.0,2.0,25.0,13.8,3018.0,3.0,1.0,2.0,0,181.0,0.0,1,0.0,434,0,-37.8659,144.822,0,0,0,0,1,1,0,5301.0
178,136,8508,1,1,3.0,1,0,0,753000.0,0,1,0,0,0,29,2016.0,6.0,27.0,13.8,3018.0,3.0,2.0,2.0,0,529.0,0.0,1,0.0,434,0,-37.8612,144.8247,0,0,0,0,1,1,0,5301.0
179,136,8508,1,1,2.0,1,0,0,857000.0,0,0,0,1,0,1167,2016.0,11.0,27.0,13.8,3018.0,2.0,2.0,1.0,0,675.0,100.0,0,1950.0,434,0,-37.8653,144.8129,0,0,0,0,1,1,0,5301.0
180,136,8508,1,1,3.0,1,0,0,1500000.0,0,1,0,0,0,29,2016.0,5.0,28.0,13.8,3018.0,3.0,1.0,1.0,0,929.0,0.0,1,0.0,434,0,-37.8651,144.832,0,0,0,0,1,1,0,5301.0
181,136,8508,1,1,3.0,0,0,1,730000.0,0,0,0,1,0,29,2016.0,5.0,28.0,13.8,3018.0,3.0,2.0,1.0,0,70.0,3.0,0,2014.0,434,0,-37.868,144.8285,0,0,0,0,1,1,0,5301.0
182,136,8508,1,1,3.0,1,0,0,900000.0,0,1,0,0,0,216,2016.0,5.0,28.0,13.8,3018.0,3.0,1.0,4.0,0,697.0,0.0,1,0.0,434,0,-37.871,144.8075,0,0,0,0,1,1,0,5301.0
183,136,8508,1,1,3.0,1,0,0,740000.0,0,1,0,0,0,239,2016.0,8.0,28.0,13.8,3018.0,3.0,1.0,2.0,0,604.0,0.0,1,0.0,434,0,-37.8631,144.8195,0,0,0,0,1,1,0,5301.0
184,136,8508,1,1,4.0,1,0,0,931000.0,0,1,0,0,0,216,2016.0,8.0,28.0,13.8,3018.0,4.0,2.0,3.0,0,532.0,0.0,1,1970.0,434,0,-37.8637,144.8365,0,0,0,0,1,1,0,5301.0
185,136,8508,1,1,2.0,1,0,0,535600.0,0,0,0,1,0,3,2016.0,7.0,30.0,13.8,3018.0,2.0,1.0,1.0,0,154.0,91.0,0,1996.0,434,0,-37.8646,144.8272,0,0,0,0,1,1,0,5301.0
186,136,652,0,1,5.0,1,0,0,1085000.0,0,1,0,0,0,19,2016.0,3.0,9.0,11.1,3025.0,5.0,3.0,6.0,0,592.0,251.0,0,1965.0,434,0,-37.8388,144.8567,0,0,0,0,1,1,0,5132.0
187,136,652,0,1,3.0,1,0,0,781000.0,0,1,0,0,0,243,2016.0,3.0,9.0,11.1,3025.0,3.0,1.0,2.0,0,533.0,117.0,0,1970.0,434,0,-37.8291,144.835,0,0,0,0,1,1,0,5132.0
188,136,652,0,2,3.0,1,0,0,750000.0,0,0,0,1,0,243,2017.0,4.0,3.0,11.1,3025.0,3.0,1.0,3.0,0,554.0,0.0,1,0.0,434,0,-37.8449,144.85,0,0,0,0,1,1,0,5132.0
189,136,652,0,1,2.0,0,1,0,421000.0,0,1,0,0,0,1167,2017.0,4.0,3.0,11.1,3025.0,2.0,1.0,1.0,0,77.0,77.0,0,2009.0,434,0,-37.8351,144.8529,0,0,0,0,1,1,0,5132.0
190,136,652,0,1,3.0,1,0,0,1405000.0,0,1,0,0,0,216,2017.0,4.0,3.0,11.1,3025.0,3.0,1.0,3.0,0,655.0,0.0,1,0.0,434,0,-37.8338,144.8562,0,0,0,0,1,1,0,5132.0
191,136,652,0,1,3.0,1,0,0,683000.0,0,1,0,0,0,19,2016.0,4.0,6.0,11.1,3025.0,3.0,1.0,2.0,0,534.0,167.0,0,1967.0,434,0,-37.8284,144.8355,0,0,0,0,1,1,0,5132.0
192,136,652,0,1,3.0,1,0,0,623000.0,0,1,0,0,0,216,2016.0,4.0,6.0,11.1,3025.0,3.0,1.0,3.0,0,540.0,0.0,1,0.0,434,0,-37.8267,144.8368,0,0,0,0,1,1,0,5132.0
193,136,652,0,1,3.0,1,0,0,720000.0,0,0,0,0,1,239,2016.0,6.0,8.0,11.1,3025.0,3.0,2.0,1.0,0,0.0,130.0,0,2012.0,434,0,-37.8379,144.8583,0,0,0,0,1,1,0,5132.0
194,136,652,0,1,3.0,1,0,0,588000.0,0,1,0,0,0,111,2016.0,7.0,5.0,11.1,3025.0,3.0,1.0,1.0,0,328.0,118.0,0,1970.0,434,0,-37.838,144.8555,0,0,0,0,1,1,0,5132.0
195,136,652,0,1,3.0,1,0,0,710000.0,1,0,0,0,0,125,2016.0,7.0,11.0,11.1,3025.0,3.0,1.0,3.0,0,540.0,116.0,0,1960.0,434,0,-37.8294,144.8378,0,0,0,0,1,1,0,5132.0
196,136,652,0,1,4.0,1,0,0,875000.0,0,0,0,1,0,243,2016.0,8.0,10.0,11.1,3025.0,3.0,1.0,4.0,0,559.0,169.0,0,1965.0,434,0,-37.8448,144.8529,0,0,0,0,1,1,0,5132.0
197,136,652,0,2,3.0,1,0,0,700000.0,0,0,0,0,1,243,2016.0,10.0,12.0,11.1,3025.0,3.0,1.0,3.0,0,554.0,0.0,1,0.0,434,0,-37.8449,144.85,0,0,0,0,1,1,0,5132.0
198,136,652,0,1,2.0,0,1,0,640000.0,0,1,0,0,0,111,2017.0,11.0,3.0,11.1,3025.0,2.0,1.0,1.0,0,252.0,0.0,1,1965.0,434,0,-37.8397,144.8602,0,0,0,0,1,1,0,5132.0
199,136,652,0,1,4.0,1,0,0,650000.0,0,0,0,1,0,111,2016.0,12.0,6.0,11.1,3025.0,4.0,1.0,4.0,0,558.0,0.0,1,0.0,434,0,-37.8451,144.8529,0,0,0,0,1,1,0,5132.0
200,136,652,0,1,3.0,1,0,0,675000.0,0,1,0,0,0,1167,2016.0,5.0,14.0,11.1,3025.0,3.0,2.0,2.0,0,171.0,109.0,0,2012.0,434,0,-37.8337,144.8554,0,0,0,0,1,1,0,5132.0
201,136,652,0,1,3.0,1,0,0,708000.0,0,1,0,0,0,239,2016.0,10.0,15.0,11.1,3025.0,3.0,1.0,2.0,0,585.0,97.0,0,1960.0,434,0,-37.8258,144.8523,0,0,0,0,1,1,0,5132.0
202,136,652,0,1,4.0,1,0,0,965000.0,0,0,0,1,0,14,2016.0,10.0,15.0,11.1,3025.0,4.0,1.0,4.0,0,851.0,0.0,1,0.0,434,0,-37.8345,144.8444,0,0,0,0,1,1,0,5132.0
203,136,652,0,1,3.0,1,0,0,680000.0,0,1,0,0,0,216,2016.0,11.0,19.0,11.1,3025.0,3.0,1.0,3.0,0,551.0,0.0,1,0.0,434,0,-37.8254,144.8514,0,0,0,0,1,1,0,5132.0
204,136,652,0,1,3.0,1,0,0,770000.0,0,0,0,1,0,1167,2016.0,11.0,19.0,11.1,3025.0,3.0,1.0,3.0,0,602.0,603.0,0,0.0,434,0,-37.8327,144.8451,0,0,0,0,1,1,0,5132.0
205,136,652,0,1,3.0,1,0,0,923000.0,0,1,0,0,0,239,2016.0,5.0,22.0,11.1,3025.0,3.0,1.0,2.0,0,740.0,0.0,1,0.0,434,0,-37.8269,144.8455,0,0,0,0,1,1,0,5132.0
206,136,652,0,1,4.0,1,0,0,693000.0,0,0,0,1,0,3,2016.0,5.0,22.0,11.1,3025.0,4.0,2.0,4.0,0,315.0,170.0,0,2008.0,434,0,-37.8391,144.8467,0,0,0,0,1,1,0,5132.0
207,136,652,0,1,3.0,1,0,0,620000.0,0,0,0,1,0,8,2016.0,8.0,22.0,11.1,3025.0,5.0,2.0,2.0,0,276.0,100.0,0,2010.0,434,0,-37.8262,144.8443,0,0,0,0,1,1,0,5132.0
208,136,652,0,1,3.0,1,0,0,728500.0,0,1,0,0,0,243,2016.0,8.0,22.0,11.1,3025.0,3.0,1.0,1.0,0,531.0,157.0,0,1960.0,434,0,-37.8277,144.8385,0,0,0,0,1,1,0,5132.0
209,136,652,0,1,3.0,1,0,0,931000.0,0,1,0,0,0,1167,2016.0,8.0,22.0,11.1,3025.0,3.0,2.0,1.0,0,590.0,160.0,0,1950.0,434,0,-37.8382,144.8649,0,0,0,0,1,1,0,5132.0
210,136,652,0,1,3.0,1,0,0,988000.0,0,1,0,0,0,216,2016.0,8.0,22.0,11.1,3025.0,3.0,1.0,4.0,0,715.0,0.0,1,2008.0,434,0,-37.8423,144.8632,0,0,0,0,1,1,0,5132.0
211,136,652,0,1,3.0,1,0,0,590000.0,0,1,0,0,0,125,2016.0,4.0,23.0,11.1,3025.0,3.0,1.0,2.0,0,561.0,0.0,1,0.0,434,0,-37.8444,144.8491,0,0,0,0,1,1,0,5132.0
212,136,652,0,1,2.0,1,0,0,610000.0,0,1,0,0,0,184,2016.0,9.0,24.0,11.1,3025.0,2.0,1.0,2.0,0,691.0,0.0,1,0.0,434,0,-37.834,144.8553,0,0,0,0,1,1,0,5132.0
213,136,652,0,1,3.0,1,0,0,815000.0,0,1,0,0,0,1167,2017.0,2.0,25.0,11.1,3025.0,3.0,2.0,3.0,0,555.0,130.0,0,1960.0,434,0,-37.8318,144.8388,0,0,0,0,1,1,0,5132.0
214,136,652,0,1,4.0,1,0,0,970000.0,0,1,0,0,0,239,2017.0,2.0,25.0,11.1,3025.0,4.0,1.0,2.0,0,708.0,0.0,1,0.0,434,0,-37.833,144.8494,0,0,0,0,1,1,0,5132.0
215,136,652,0,1,4.0,1,0,0,760000.0,0,1,0,0,0,8,2016.0,6.0,27.0,11.1,3025.0,4.0,1.0,3.0,0,668.0,0.0,1,0.0,434,0,-37.8262,144.8439,0,0,0,0,1,1,0,5132.0
216,136,652,0,1,4.0,0,1,0,847500.0,0,1,0,0,0,184,2016.0,6.0,27.0,11.1,3025.0,4.0,3.0,1.0,0,252.0,0.0,1,0.0,434,0,-37.8393,144.8568,0,0,0,0,1,1,0,5132.0
217,136,652,0,1,4.0,1,0,0,1200000.0,0,0,0,1,0,184,2016.0,11.0,27.0,11.1,3025.0,4.0,1.0,4.0,0,633.0,158.0,0,1960.0,434,0,-37.8375,144.8541,0,0,0,0,1,1,0,5132.0
218,136,652,0,1,3.0,1,0,0,700000.0,0,0,0,1,0,8,2016.0,11.0,27.0,11.1,3025.0,3.0,1.0,1.0,0,557.0,0.0,1,0.0,434,0,-37.8441,144.8505,0,0,0,0,1,1,0,5132.0
219,136,652,0,1,3.0,1,0,0,625000.0,1,0,0,0,0,8,2016.0,5.0,28.0,11.1,3025.0,3.0,1.0,1.0,0,536.0,0.0,1,0.0,434,0,-37.8285,144.8351,0,0,0,0,1,1,0,5132.0
220,136,652,0,1,2.0,0,0,1,292000.0,0,1,0,0,0,243,2016.0,8.0,28.0,11.1,3025.0,2.0,1.0,1.0,0,153.0,70.0,0,1970.0,434,0,-37.8332,144.8649,0,0,0,0,1,1,0,5132.0
221,95,8508,1,1,2.0,0,0,1,599000.0,0,1,0,0,0,1316,2016.0,3.0,9.0,6.3,3143.0,2.0,1.0,1.0,0,0.0,76.0,0,1964.0,719,0,-37.8543,145.0262,0,0,1,0,0,1,0,4836.0
222,95,8508,1,1,2.0,0,0,1,550000.0,0,0,0,0,1,205,2016.0,3.0,12.0,6.3,3143.0,2.0,1.0,0.0,0,861.0,0.0,1,0.0,719,0,-37.8539,145.0284,0,0,1,0,0,1,0,4836.0
223,95,8508,1,1,3.0,0,0,1,995000.0,0,1,0,0,0,659,2016.0,3.0,12.0,6.3,3143.0,3.0,2.0,2.0,0,0.0,100.0,0,1998.0,719,0,-37.8552,145.016,0,0,1,0,0,1,0,4836.0
224,95,8508,1,1,3.0,0,1,0,1205000.0,0,1,0,0,0,1316,2016.0,3.0,12.0,6.3,3143.0,3.0,2.0,2.0,0,101.0,105.0,0,2000.0,719,0,-37.854,145.0135,0,0,1,0,0,1,0,4836.0
